 RSI    RSI1   RSI2   Heik                    Heik2
 18.386498492995457    0.9944664400333565    -0.693216500100819    -0.30751336611494184    0.05663993443683557
 23.420448568898422    0.8757810129834027    -0.11868542704995377    -0.30751336611494184    0.05663993443683557
 11.27485498481127    -1.6792630486937572    -2.55504406167716    -0.30751336611494184    0.05663993443683557
 17.636083881188796    -1.532872698765603    0.14639034992815425    -0.30751336611494184    0.05663993443683557
 17.4189556121418    -1.4110522838905961    0.12182041487500683    -0.30751336611494184    0.05663993443683557
 20.00408401489281    -0.8856687606815914    0.5253835232090047    -0.30751336611494184    0.05663993443683557
 18.347422773795913    -0.968991572965102    -0.08332281228351057    -0.30751336611494184    0.05663993443683557
 18.50148758916012    -0.8713578816929672    0.09763369127213473    -0.30751336611494184    0.05663993443683557
 18.734380503503317    -0.6711105446757912    0.200247337017176    -0.30751336611494184    0.05663993443683557
 19.888786980020143    -0.32792875263842447    0.34318179203736676    -0.30751336611494184    0.05663993443683557
 17.915344110495397    -0.38584079591436904    -0.05791204327594457    -0.30751336611494184    0.05663993443683557
 19.543423894184983    -0.22261302687557816    0.16322776903879088    -0.30751336611494184    0.05663993443683557
 20.03370989609715    -0.09378774748891416    0.128825279386664    -0.30751336611494184    0.05663993443683557
 17.035396752593115    -0.5278306118523872    -0.43404286436347306    -0.30751336611494184    0.05663993443683557
 17.61414566945217    -0.443823527680145    0.08400708417224223    -0.30751336611494184    0.05663993443683557
 16.581867258737432    -0.4812015076274143    -0.037377979947269324    -0.30751336611494184    0.05663993443683557
 9.817355952722991    -1.3800618814810584    -0.898860373853644    -0.30751336611494184    0.05663993443683557
 -2.170563444533407    -3.060529667097857    -1.6804677856167984    -0.30751336611494184    0.05663993443683557
 -4.073203374851126    -2.983963410712853    0.07656625638500358    -0.30751336611494184    0.05663993443683557
 -1.7832652791368062    -1.7146686780756877    1.2692947326371655    -0.30751336611494184    0.05663993443683557
 -9.755769788098988    -1.7919654115613497    -0.07729673348566202    -0.30751336611494184    0.05663993443683557
 -3.9035098007503493    -0.10041157666698375    1.691553834894366    -0.30751336611494184    0.05663993443683557
 2.793695297129794    1.8601110261938647    1.9605226028608485    -0.30751336611494184    0.05663993443683557
 -1.5690306492222845    1.83172307095787    -0.02838795523599469    -0.30751336611494184    0.05663993443683557
 -9.057978703697366    0.7436271939076908    -1.0880958770501792    -0.30751336611494184    0.05663993443683557
 -9.935565519431421    0.47652107536094235    -0.2671061185467485    -0.30751336611494184    0.05663993443683557
 -2.786065745410923    1.5110470097122741    1.0345259343513318    -0.30751336611494184    0.05663993443683557
 -7.505222730445496    0.8810775693640673    -0.6299694403482068    -0.30751336611494184    0.05663993443683557
 0.5705399141734517    1.826612950062509    0.9455353806984417    -0.30751336611494184    0.05663993443683557
 -1.0064816015210667    1.4124951440288207    -0.4141178060336883    -0.30751336611494184    0.05663993443683557
 4.307846210465584    1.7726991716547118    0.3602040276258911    -0.30751336611494184    0.05663993443683557
 2.579301382443809    1.3131967719299646    -0.45950239972474716    -0.30751336611494184    0.05663993443683557
 1.3796834684577135    0.6866210407082978    -0.6265757312216669    -0.30751336611494184    0.05663993443683557
 4.8055325859014815    0.6775687858755282    -0.009052254832769613    -0.30751336611494184    0.05663993443683557
 3.861279091404832    0.14875053177968045    -0.5288182540958477    -0.30751336611494184    0.05663993443683557
 -4.1614484454187135    -1.3639651810193278    -1.5127157127990083    -0.30751336611494184    0.05663993443683557
 -4.587916142246307    -1.7659783673314715    -0.40201318631214367    -0.30751336611494184    0.05663993443683557
 2.6445626657023453    -0.4386477289541818    1.3273306383772896    -0.30751336611494184    0.05663993443683557
 4.475763707118844    0.28058088429558525    0.7192286132497671    -0.30751336611494184    0.05663993443683557
 1.610105801478248    0.0459087794447986    -0.23467210485078666    -0.30751336611494184    0.05663993443683557
 -2.3616382291108877    -0.6104251754823286    -0.6563339549271272    -0.30751336611494184    0.05663993443683557
 2.8261071134834452    0.11037296949870712    0.7207981449810357    -0.30751336611494184    0.05663993443683557
 1.1902013276673173    0.12654313746276813    0.01617016796406101    -0.30751336611494184    0.05663993443683557
 -3.087053165361688    -0.4733602587280902    -0.5999033961908583    -0.30751336611494184    0.05663993443683557
 1.9161541819700219    0.12688501341476188    0.6002452721428521    -0.30751336611494184    0.05663993443683557
 8.915568133371465    1.2223237368376083    1.0954387234228464    -0.30751336611494184    0.05663993443683557
 14.585430453733593    2.1075992273061384    0.88527549046853    -0.30751336611494184    0.05663993443683557
 12.902131059201714    1.614830780635927    -0.49276844667021136    -0.30751336611494184    0.05663993443683557
 14.578329115814867    1.2206502274765683    -0.39418055315935874    -0.30751336611494184    0.05663993443683557
 17.1992810483421    0.9604010813864665    -0.26024914609010175    -0.30751336611494184    0.05663993443683557
 19.109686516828575    0.7304376638111538    -0.2299634175753127    -0.30751336611494184    0.05663993443683557
 19.15433419964741    0.206815733861772    -0.5236219299493818    -0.30751336611494184    0.05663993443683557
 21.089362895618592    -0.1274008243064575    -0.3342165581682295    -0.30751336611494184    0.05663993443683557
 16.072019589381227    -1.3159424130438193    -1.1885415887373618    -0.30751336611494184    0.05663993443683557
 19.225720692898776    -1.158111107631738    0.15783130541208124    -0.30751336611494184    0.05663993443683557
 20.172627271447638    -0.8581309991997195    0.2999801084320186    -0.30751336611494184    0.05663993443683557
 16.612480967026713    -1.2771836974041584    -0.4190526982044389    -0.30751336611494184    0.05663993443683557
 15.750309129040176    -1.3694026204809457    -0.09221892307678736    -0.30751336611494184    0.05663993443683557
 17.9120872763783    -0.8248122488707015    0.5445903716102443    -0.30751336611494184    0.05663993443683557
 11.743356988264395    -1.3975216217529294    -0.5727093728822279    -0.30751336611494184    0.05663993443683557
 15.66363119404403    -0.6374827932063276    0.7600388285466018    -0.30751336611494184    0.05663993443683557
 16.040278880732714    -0.12161321454373919    0.5158695786625884    -0.30751336611494184    0.05663993443683557
 16.456347793745408    0.1328398106334845    0.2544530251772237    -0.30751336611494184    0.05663993443683557
 3.907497797860202    -1.6122866877079822    -1.7451264983414667    -0.30751336611494184    0.05663993443683557
 1.0362758181865956    -2.04944119038532    -0.4371545026773376    -0.30751336611494184    0.05663993443683557
 0.5693480385238843    -1.6343120685924628    0.415129121792857    -0.30751336611494184    0.05663993443683557
 0.09077392822054264    -1.0133213090055504    0.6209907595869124    -0.30751336611494184    0.05663993443683557
 -5.657191607307368    -1.1589636327546495    -0.14564232374909913    -0.30751336611494184    0.05663993443683557
 -7.365936943386465    -0.9452655443426643    0.21369808841198523    -0.30751336611494184    0.05663993443683557
 -2.0330566155050747    0.5000412380829147    1.445306782425579    -0.30751336611494184    0.05663993443683557
 1.99182126434674    1.8294395617119257    1.329398323629011    -0.30751336611494184    0.05663993443683557
 -5.222409759526364    1.1667523785328253    -0.6626871831791004    -0.30751336611494184    0.05663993443683557
 -6.394788089267912    0.7467846047445832    -0.4199677737882421    -0.30751336611494184    0.05663993443683557
 -14.098777501006872    -0.5213882240951699    -1.2681728288397531    -0.30751336611494184    0.05663993443683557
 -7.952644340037331    0.3249557374794225    0.8463439615745925    -0.30751336611494184    0.05663993443683557
 -1.2315592884499154    1.6975795958495166    1.372623858370094    -0.30751336611494184    0.05663993443683557
 -4.526132746057179    1.3021498385958208    -0.3954297572536958    -0.30751336611494184    0.05663993443683557
 -6.7509016801413395    0.5711305821526462    -0.7310192564431746    -0.30751336611494184    0.05663993443683557
 -6.694005181527899    0.32806567841547585    -0.24306490373717038    -0.30751336611494184    0.05663993443683557
 -1.97977146207851    1.0516200641277242    0.7235543857122484    -0.30751336611494184    0.05663993443683557
 -3.599756243009246    0.8174882459939692    -0.23413181813375505    -0.30751336611494184    0.05663993443683557
 3.61670894573534    1.620542370500352    0.8030541245063829    -0.30751336611494184    0.05663993443683557
 4.716849110035568    1.4530558478016729    -0.16748652269867925    -0.30751336611494184    0.05663993443683557
 4.376999818960769    0.8700827400708855    -0.5829731077307874    -0.30751336611494184    0.05663993443683557
 1.135112998529273    -0.05339715383012855    -0.923479893901014    -0.30751336611494184    0.05663993443683557
 1.6618604602039042    -0.3791254826622876    -0.3257283288321591    -0.30751336611494184    0.05663993443683557
 -1.7870881305066533    -1.0912612500891012    -0.7121357674268136    -0.30751336611494184    0.05663993443683557
 -1.9386404428790556    -1.2600839929202348    -0.16882274283113352    -0.30751336611494184    0.05663993443683557
 -4.393398658633224    -1.4707738110667363    -0.21068981814650156    -0.30751336611494184    0.05663993443683557
 3.736775375291465    -0.07670747291886443    1.394066338147872    -0.30751336611494184    0.05663993443683557
 7.777213427433274    0.9971258480165028    1.0738333209353672    -0.30751336611494184    0.05663993443683557
 5.628924732619936    0.8139442418828673    -0.18318160613363554    -0.30751336611494184    0.05663993443683557
 7.043821830698569    0.80365692306099    -0.010287318821877278    -0.30751336611494184    0.05663993443683557
 11.744843582036069    1.2533121292126195    0.44965520615162946    -0.30751336611494184    0.05663993443683557
 12.531239282153152    1.1240930000815128    -0.12921912913110667    -0.30751336611494184    0.05663993443683557
 14.920717997005212    0.9825137589900903    -0.1415792410914225    -0.30751336611494184    0.05663993443683557
 11.68011995392932    -0.02073055499227827    -1.0032443139823686    -0.30751336611494184    0.05663993443683557
 9.627046546953821    -0.9535070091611404    -0.9327764541688621    -0.30751336611494184    0.05663993443683557
 14.232281367168369    -0.5323367443932749    0.42117026476786545    -0.30751336611494184    0.05663993443683557
 11.097933914991586    -0.8871099312782436    -0.3547731868849686    -0.30751336611494184    0.05663993443683557
 15.091346768586618    -0.36717723379743994    0.5199326974808036    -0.30751336611494184    0.05663993443683557
 18.25026802625878    0.18628996587516333    0.5534671996726033    -0.30751336611494184    0.05663993443683557
 17.71183665206931    0.1394922707546442    -0.04679769512051912    -0.30751336611494184    0.05663993443683557
 19.283195211477633    0.23750119957666627    0.09800892882202206    -0.30751336611494184    0.05663993443683557
 15.247305848561595    -0.44810884107507754    -0.6856100406517438    -0.30751336611494184    0.05663993443683557
 19.48812863733771    -0.03974966971357752    0.4083591713615    -0.30751336611494184    0.05663993443683557
 22.140044931280315    0.31325885571393997    0.3530085254275175    -0.30751336611494184    0.05663993443683557
 20.901907705563644    0.048850751758839905    -0.26440810395510006    -0.30751336611494184    0.05663993443683557
 21.63587133333904    -0.12024679278542649    -0.1690975445442664    -0.30751336611494184    0.05663993443683557
 27.028911094626338    0.5212024453408368    0.6414492381262633    -0.30751336611494184    0.05663993443683557
 27.03668301075271    0.4867357145787743    -0.034466730762062525    -0.30751336611494184    0.05663993443683557
 28.790885040169428    0.48132362738848045    -0.005412087190293846    -0.30751336611494184    0.05663993443683557
 22.221232076220232    -0.7500512569857278    -1.2313748843742083    -0.30751336611494184    0.05663993443683557
 22.72856006775828    -1.0894880884897695    -0.3394368315040417    -0.30751336611494184    0.05663993443683557
 21.06212999105624    -1.3279388702435035    -0.23845078175373402    -0.30751336611494184    0.05663993443683557
 24.74142810369632    -0.6210567294663001    0.7068821407772035    -0.30751336611494184    0.05663993443683557
 26.108933301657714    -0.15042876123028748    0.4706279682360126    -0.30751336611494184    0.05663993443683557
 22.045598436064466    -0.6532913281514645    -0.502862566921177    -0.30751336611494184    0.05663993443683557
 21.270357113591388    -0.734597294307779    -0.08130596615631447    -0.30751336611494184    0.05663993443683557
 11.717447451976618    -1.9477284635263032    -1.2131311692185243    -0.30751336611494184    0.05663993443683557
 14.851184095965436    -1.247052058602108    0.7006764049241951    -0.30751336611494184    0.05663993443683557
 17.436031849559527    -0.28622846924911016    0.9608235893529979    -0.30751336611494184    0.05663993443683557
 22.41458823797832    0.9173244966239515    1.2035529658730617    -0.30751336611494184    0.05663993443683557
 25.427562336469762    1.5869424124963416    0.6696179158723901    -0.30751336611494184    0.05663993443683557
 23.900816199787883    1.3067671800335106    -0.28017523246283105    -0.30751336611494184    0.05663993443683557
 17.908082995390245    0.14865963673825888    -1.1581075432952517    -0.30751336611494184    0.05663993443683557
 17.160344799606847    -0.29630818984603735    -0.44496782658429623    -0.30751336611494184    0.05663993443683557
 17.49758278956122    -0.2691735775549837    0.027134612291053628    -0.30751336611494184    0.05663993443683557
 13.509187138402723    -0.9131794169553338    -0.64400583940035    -0.30751336611494184    0.05663993443683557
 13.281249979173069    -0.9845681331198364    -0.0713887161645026    -0.30751336611494184    0.05663993443683557
 16.582113490699143    -0.2783124614584871    0.7062556716613493    -0.30751336611494184    0.05663993443683557
 14.915350805326995    -0.13542750761899214    0.14288495383949495    -0.30751336611494184    0.05663993443683557
 19.034567899297272    0.7396970297992773    0.8751245374182695    -0.30751336611494184    0.05663993443683557
 18.86101160080365    0.9725260356858918    0.23282900588661448    -0.30751336611494184    0.05663993443683557
 15.520135046705093    0.3754565309930058    -0.597069504692886    -0.30751336611494184    0.05663993443683557
 10.254569065942384    -0.6358523200553066    -1.0113088510483124    -0.30751336611494184    0.05663993443683557
 11.161605228594176    -0.5984742721578762    0.03737804789743038    -0.30751336611494184    0.05663993443683557
 15.86601292961069    0.2541538172775919    0.8526280894354681    -0.30751336611494184    0.05663993443683557
 20.022541119184382    1.0639201843237451    0.8097663670461532    -0.30751336611494184    0.05663993443683557
 22.126712247757865    1.4045397092870662    0.34061952496332104    -0.30751336611494184    0.05663993443683557
 17.68290267886539    0.4921037106238373    -0.9124359986632289    -0.30751336611494184    0.05663993443683557
 11.385860406554983    -0.8019232214058718    -1.294026932029709    -0.30751336611494184    0.05663993443683557
 19.293425327646858    0.2103081633923125    1.0122313847981843    -0.30751336611494184    0.05663993443683557
 25.956607303408944    1.4299295889662282    1.2196214255739157    -0.30751336611494184    0.05663993443683557
 24.689525920309976    1.1196542196583756    -0.3102753693078526    -0.30751336611494184    0.05663993443683557
 22.505220882246874    0.2555022637197233    -0.8641519559386523    -0.30751336611494184    0.05663993443683557
 21.856173715630973    -0.2942355300939177    -0.549737793813641    -0.30751336611494184    0.05663993443683557
 20.296234468362215    -0.6935004762494152    -0.39926494615549757    -0.30751336611494184    0.05663993443683557
 13.220973313948377    -1.7252944799618142    -1.031794003712399    -0.30751336611494184    0.05663993443683557
 14.061426691035223    -1.574536801546163    0.15075767841565124    -0.30751336611494184    0.05663993443683557
 18.780855992599015    -0.6122342542604713    0.9623025472856916    -0.30751336611494184    0.05663993443683557
 14.735638147607688    -0.7792272039900325    -0.16699294972956125    -0.30751336611494184    0.05663993443683557
 14.61597159105024    -0.514952973543366    0.26427423044666654    -0.30751336611494184    0.05663993443683557
 12.912671843188107    -0.4068294687971985    0.1081235047461675    -0.30751336611494184    0.05663993443683557
 12.886418547153575    -0.12923296925297478    0.2775964995442237    -0.30751336611494184    0.05663993443683557
 10.28557039644543    -0.2343662344773243    -0.10513326522434951    -0.30751336611494184    0.05663993443683557
 10.34077014715269    -0.03678920829523946    0.19757702618208484    -0.30751336611494184    0.05663993443683557
 3.768084456829925    -0.8851927825517585    -0.848403574256519    -0.30751336611494184    0.05663993443683557
 -1.0377201314619242    -1.5418154448810295    -0.656622662329271    -0.30751336611494184    0.05663993443683557
