id,time,sym,timeframe,side,quantity,price,commission,pct_return (excl commission), pct_returns ( incl commission)
13710,2021-08-31 13:00:52,AMD,2 mins>1 hour-extmkt,BUY,                17.0,110.94,                1.0,,
13731,2021-08-31 13:01:44,TSLA,2 mins-extmkt,SELL,                2.0,737.74,                1.007763,-0.0009073549924838442,-0.0022653388098685667
13800,2021-08-31 13:04:14,AMD,2 mins-extmkt,SELL,                14.0,110.84,                1.00958,-0.0003607503607503393,-0.0016542502510750179
13805,2021-08-31 13:04:14,AMD,2 mins>1 hour-extmkt,SELL,                17.0,110.84,                1.011633,-0.0009013881377321065,-0.0019669699731846846
13912,2021-08-31 13:08:35,TSLA,2 mins-extmkt,BUY,                2.0,738.47,                1.0,,
13935,2021-08-31 13:09:26,AMD,2 mins-extmkt,BUY,                14.0,110.99,                1.0,,
13938,2021-08-31 13:09:26,AMD,2 mins>1 hour-extmkt,BUY,                17.0,110.99,                1.0,,
13979,2021-08-31 13:11:09,TSLA,2 mins-extmkt,SELL,                2.0,737.8,                1.007764,-0.0009072812707355826,-0.0022651555543526936
14062,2021-08-31 13:14:41,AMD,2 mins-extmkt,SELL,                14.0,110.96,                1.009589,-0.00027029462113703495,-0.001562577338152682
14067,2021-08-31 13:14:41,AMD,2 mins>1 hour-extmkt,SELL,                17.0,110.96,                1.011643,-0.00027029462113703495,-0.001335736268625931
14182,2021-08-31 13:19:01,TSLA,2 mins-extmkt,BUY,                2.0,738.27,                1.0,,
14243,2021-08-31 13:21:29,TSLA,2 mins-extmkt,SELL,                2.0,738.13,                1.007767,-0.0001896325192679571,-0.0015483621424801086
14268,2021-08-31 13:22:23,TSLA,2 mins-extmkt,BUY,                2.0,738.67,                1.0,,
14309,2021-08-31 13:24:06,TSLA,2 mins-extmkt,SELL,                2.0,736.77,                1.007753,-0.0025721905587068328,-0.00392856379452633
14538,2021-08-31 13:33:37,MSFT,2 mins-extmkt,BUY,                6.0,303.0,                1.0,,
14629,2021-08-31 13:37:03,TSLA,12 mins-extmkt,SELL,                2.0,736.78,                1.007753,-0.002464121310587708,-0.0038206961168990583
14676,2021-08-31 13:38:46,MSFT,2 mins-extmkt,SELL,                6.0,302.89,                1.009982,-0.0003630363036304374,-0.0014678295766905602
14745,2021-08-31 13:41:22,TSLA,2 mins-extmkt,BUY,                2.0,736.93,                1.0,,
14876,2021-08-31 13:46:36,TSLA,2 mins-extmkt,SELL,                2.0,736.21,                1.007747,-0.000977026311861251,-0.0023376774744721107
14947,2021-08-31 13:49:11,MSFT,2 mins-extmkt,BUY,                6.0,303.25,                1.0,,
14994,2021-08-31 13:50:53,AMD,2 mins-extmkt,BUY,                13.0,110.78,                1.0,,
14999,2021-08-31 13:50:53,AMD,2 mins>1 hour-extmkt,BUY,                17.0,110.78,                1.0,,
15050,2021-08-31 13:52:37,TSLA,2 mins-extmkt,BUY,                1.0,736.73,                1.0,,
15051,2021-08-31 13:52:38,MSFT,2 mins-extmkt,SELL,                6.0,303.27,                1.009994,6.595218466598496e-05,-0.001038173029387579
15180,2021-08-31 13:56:54,TSLA,2 mins-extmkt,SELL,                1.0,736.59,                1.003876,-0.0001900289115415177,-0.002906044216718806
15211,2021-08-31 13:57:48,TSLA,2 mins-extmkt,BUY,                2.0,737.33,                1.0,,
15344,2021-08-31 14:02:07,AMD,2 mins-extmkt,SELL,                13.0,110.76,                1.00889,-0.00018053800324968616,-0.0015743716779772488
15351,2021-08-31 14:02:07,AMD,2 mins>1 hour-extmkt,SELL,                17.0,110.76,                1.011626,-0.00018053800324968616,-0.0012480368951205412
15454,2021-08-31 14:05:30,TSLA,2 mins-extmkt,SELL,                2.0,737.01,                1.007756,-0.00043399834538138116,-0.0017942859466273386
15483,2021-08-31 14:06:27,TSLA,2 mins-extmkt,BUY,                2.0,737.78,                1.0,,
15508,2021-08-31 14:07:12,AMD,2 mins-extmkt,BUY,                14.0,110.98,                1.0,,
15515,2021-08-31 14:07:13,AMD,2 mins>1 hour-extmkt,BUY,                17.0,110.98,                1.0,,
15540,2021-08-31 14:08:07,MSFT,2 mins-extmkt,BUY,                4.0,303.18,                1.0,,
15637,2021-08-31 14:11:31,TSLA,2 mins-extmkt,SELL,                2.0,737.58,                1.007761,-0.0002710835208327156,-0.001630655713279472
