,_id,ticker,period,calendarDate,reportPeriod,updated,dateKey,accumulatedOtherComprehensiveIncome,assets,assetsAverage,assetsCurrent,assetsNonCurrent,assetTurnover,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,averageEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,investedCapitalAverage,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,returnOnAverageAssets,returnOnAverageEquity,returnOnInvestedCapital,returnOnSales,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital
12,61498f68b26daf86a7100477,MSFT,Q,2019-09-30,2019-09-30,2020-04-29,2019-10-23,-61000000.0,278955000000.0,,165896000000.0,113059000000.0,,13.893,-3385000000.0,136636000000.0,136636000000.0,10406000000.0,10678000000.0,2.854,1.63,76154000000.0,3017000000.0,73137000000.0,76154000000.0,34026000000.0,2971000000.0,0.0,0.013,0.46,12686000000.0,15657000000.0,0.474,15657000000.0,12686000000.0,12686000000.0,1.4,1.38,1.4,106061000000.0,,106061000000.0,986495283010.0,21.0,17.018,10433000000.0,1.367,1,22649000000.0,0.685,49621000000.0,0.0,110734000000.0,,2622000000.0,2684000000.0,0.0,2684000000.0,172894000000.0,58118000000.0,114776000000.0,1046977283010.0,1761000000.0,-462000000.0,-4485000000.0,-2500000000.0,-3510000000.0,-10209000000.0,-1776000000.0,2071000000.0,13818000000.0,-72000000.0,10678000000.0,10678000000.0,10678000000.0,0.0,0.0,0.323,9963000000.0,12686000000.0,8574000000.0,0.329,9.871,25.478,25.604,46299000000.0,0.0,137.24,8.065,8.071,19087000000.0,27240000000.0,33055000000.0,33055000000.0,4565000000.0,,,,,1262000000.0,5398000000.0,1,7628805618.0,7634000000,7710000000.0,4.33,229334000000.0,0.0,2008000000.0,32131000000.0,30.041,107778000000.0
13,61498f68b26daf86a7100478,MSFT,T,2019-09-30,2019-09-30,2020-04-29,2019-10-23,-61000000.0,278955000000.0,271912750000.0,165896000000.0,113059000000.0,0.477,13.893,-13708000000.0,136636000000.0,136636000000.0,43411000000.0,41094000000.0,2.854,1.63,76154000000.0,3017000000.0,73137000000.0,76154000000.0,34026000000.0,11816000000.0,0.0,0.013,1.84,46153000000.0,57969000000.0,0.447,57969000000.0,46153000000.0,46153000000.0,5.36,5.3,5.36,106061000000.0,98845750000.0,106061000000.0,986495283010.0,21.0,17.018,38638000000.0,5.061,1,86403000000.0,0.666,49621000000.0,0.0,110734000000.0,109805750000.0,2622000000.0,2684000000.0,0.0,2684000000.0,172894000000.0,58118000000.0,114776000000.0,1046977283010.0,-2020000000.0,-2605000000.0,-19502000000.0,-6500000000.0,-14101000000.0,-39712000000.0,-14596000000.0,1717000000.0,52346000000.0,-58000000.0,41094000000.0,41094000000.0,41094000000.0,0.0,0.0,0.317,40713000000.0,45690000000.0,8574000000.0,0.343,9.871,25.478,25.604,46299000000.0,0.0,137.24,8.065,8.071,19087000000.0,27240000000.0,129814000000.0,129814000000.0,17464000000.0,0.151,0.416,0.42,0.356,4807000000.0,23249000000.0,1,7628805618.0,7634000000,7710000000.0,17.005,229334000000.0,0.0,5059000000.0,32131000000.0,30.041,107778000000.0
14,61498f68b26daf86a7100479,MSFT,T,2019-06-30,2019-06-30,2020-04-29,2019-08-01,-340000000.0,286556000000.0,266578750000.0,175552000000.0,111004000000.0,0.472,13.336,-13925000000.0,133819000000.0,133819000000.0,42910000000.0,39240000000.0,2.529,1.8,78366000000.0,5516000000.0,72850000000.0,78366000000.0,37206000000.0,11682000000.0,0.0,0.013,1.8,43688000000.0,55370000000.0,0.44,55370000000.0,43688000000.0,43688000000.0,5.11,5.06,5.11,102330000000.0,93822250000.0,102330000000.0,998691621760.0,23.0,18.037,38260000000.0,4.986,1,82933000000.0,0.659,49776000000.0,0.0,111907000000.0,108099750000.0,2063000000.0,2649000000.0,0.0,2649000000.0,184226000000.0,69420000000.0,114806000000.0,1054144621760.0,-590000000.0,-2388000000.0,-18401000000.0,-4000000000.0,-13811000000.0,-36887000000.0,-15773000000.0,540000000.0,52185000000.0,-115000000.0,39240000000.0,39240000000.0,39240000000.0,0.0,0.0,0.312,39974000000.0,42959000000.0,9382000000.0,0.352,10.301,26.864,27.018,43856000000.0,0.0,138.06,8.377,8.418,29524000000.0,24150000000.0,125843000000.0,125843000000.0,16876000000.0,0.147,0.418,0.404,0.347,4652000000.0,23098000000.0,1,7635409400.0,7673000000,7753000000.0,16.401,236780000000.0,0.0,4448000000.0,35510000000.0,30.859,106132000000.0
15,61498f68b26daf86a710047a,MSFT,Q,2019-06-30,2019-06-30,2020-04-29,2019-08-01,-340000000.0,286556000000.0,,175552000000.0,111004000000.0,,13.368,-4051000000.0,133819000000.0,133819000000.0,10412000000.0,13187000000.0,2.529,1.8,78366000000.0,5516000000.0,72850000000.0,78366000000.0,37206000000.0,2924000000.0,0.0,0.013,0.46,12596000000.0,15520000000.0,0.46,15520000000.0,12596000000.0,12596000000.0,1.72,1.7,1.72,102330000000.0,,102330000000.0,998691621760.0,23.0,18.037,12057000000.0,1.575,1,23305000000.0,0.691,49776000000.0,0.0,111907000000.0,,2063000000.0,2649000000.0,0.0,2649000000.0,184226000000.0,69420000000.0,114806000000.0,1054144621760.0,144000000.0,-281000000.0,-4325000000.0,-1000000000.0,-3521000000.0,-8686000000.0,-7257000000.0,-2925000000.0,16108000000.0,-21000000.0,13187000000.0,13187000000.0,13187000000.0,0.0,0.0,0.391,10900000000.0,12405000000.0,9382000000.0,0.267,10.301,26.864,27.018,43856000000.0,0.0,138.06,8.377,8.418,29524000000.0,24150000000.0,33717000000.0,33717000000.0,4513000000.0,,,,,1190000000.0,6387000000.0,1,7635409400.0,7655000000,7735000000.0,4.405,236780000000.0,0.0,-591000000.0,35510000000.0,30.931,106132000000.0
16,61498f68b26daf86a710047b,MSFT,QA,2019-06-30,2019-06-30,2020-04-29,2019-06-30,-340000000.0,286556000000.0,,175552000000.0,111004000000.0,,13.368,-4051000000.0,133819000000.0,133819000000.0,10412000000.0,13187000000.0,2.529,1.8,78366000000.0,5516000000.0,72850000000.0,78366000000.0,37206000000.0,2924000000.0,0.0,0.013,0.46,12596000000.0,15520000000.0,0.46,15520000000.0,12596000000.0,12596000000.0,1.72,1.7,1.72,102330000000.0,,102330000000.0,973965088560.0,22.0,17.59,12057000000.0,1.575,1,23305000000.0,0.691,49776000000.0,0.0,111907000000.0,,2063000000.0,2649000000.0,0.0,2649000000.0,184226000000.0,69420000000.0,114806000000.0,1026511088560.0,144000000.0,-281000000.0,-4325000000.0,-1000000000.0,-3521000000.0,-8686000000.0,-7257000000.0,-2925000000.0,16108000000.0,-21000000.0,13187000000.0,13187000000.0,13187000000.0,0.0,0.0,0.391,10900000000.0,12405000000.0,9382000000.0,0.267,10.031,26.16,26.215,43856000000.0,0.0,133.96,8.157,8.168,29524000000.0,24150000000.0,33717000000.0,33717000000.0,4513000000.0,,,,,1190000000.0,6387000000.0,1,7662817920.0,7655000000,7735000000.0,4.405,236780000000.0,0.0,-591000000.0,35510000000.0,30.931,106132000000.0
17,61498f68b26daf86a710047c,MSFT,TA,2019-06-30,2019-06-30,2020-04-29,2019-06-30,-340000000.0,286556000000.0,266578750000.0,175552000000.0,111004000000.0,0.472,13.336,-13925000000.0,133819000000.0,133819000000.0,42910000000.0,39240000000.0,2.529,1.8,78366000000.0,5516000000.0,72850000000.0,78366000000.0,37206000000.0,11682000000.0,0.0,0.013,1.8,43688000000.0,55370000000.0,0.44,55370000000.0,43688000000.0,43688000000.0,5.11,5.06,5.11,102330000000.0,93822250000.0,102330000000.0,973965088560.0,22.0,17.59,38260000000.0,4.986,1,82933000000.0,0.659,49776000000.0,0.0,111907000000.0,108099750000.0,2063000000.0,2649000000.0,0.0,2649000000.0,184226000000.0,69420000000.0,114806000000.0,1026511088560.0,-590000000.0,-2388000000.0,-18401000000.0,-4000000000.0,-13811000000.0,-36887000000.0,-15773000000.0,540000000.0,52185000000.0,-115000000.0,39240000000.0,39240000000.0,39240000000.0,0.0,0.0,0.312,39974000000.0,42959000000.0,9382000000.0,0.352,10.031,26.16,26.215,43856000000.0,0.0,133.96,8.157,8.168,29524000000.0,24150000000.0,125843000000.0,125843000000.0,16876000000.0,0.147,0.418,0.404,0.347,4652000000.0,23098000000.0,1,7662817920.0,7673000000,7753000000.0,16.401,236780000000.0,0.0,4448000000.0,35510000000.0,30.859,106132000000.0
18,61498f68b26daf86a710047d,MSFT,Q,2019-03-31,2019-03-31,2020-04-29,2019-04-24,-1265000000.0,263281000000.0,,159887000000.0,103394000000.0,,12.365,-2565000000.0,131618000000.0,131618000000.0,10170000000.0,8809000000.0,2.969,1.775,79072000000.0,6515000000.0,72557000000.0,79072000000.0,28135000000.0,2926000000.0,0.0,0.014,0.46,10486000000.0,13412000000.0,0.439,13412000000.0,10486000000.0,10486000000.0,1.15,1.14,1.15,94864000000.0,,94864000000.0,905382868179.0,22.0,17.068,10955000000.0,1.428,1,20401000000.0,0.667,49964000000.0,0.0,106910000000.0,,1951000000.0,2403000000.0,0.0,2403000000.0,168417000000.0,53861000000.0,114556000000.0,957928868179.0,4574000000.0,-269000000.0,-4479000000.0,0.0,-3526000000.0,-7601000000.0,-1363000000.0,1471000000.0,13520000000.0,18000000.0,8809000000.0,8809000000.0,8809000000.0,0.0,0.0,0.288,10060000000.0,10341000000.0,7544000000.0,0.4,10.098,27.427,27.535,40769000000.0,0.0,125.01,7.838,7.848,19269000000.0,18338000000.0,30571000000.0,30571000000.0,4316000000.0,,,,,1172000000.0,5744000000.0,1,7662817920.0,7672000000,7744000000.0,3.985,213317000000.0,0.0,1677000000.0,33302000000.0,27.805,106026000000.0
19,61498f68b26daf86a710047e,MSFT,TA,2019-03-31,2019-03-31,2020-04-29,2019-03-31,-1265000000.0,263281000000.0,259651750000.0,159887000000.0,103394000000.0,0.471,12.365,-13854000000.0,131618000000.0,131618000000.0,42240000000.0,34926000000.0,2.969,1.775,79072000000.0,6515000000.0,72557000000.0,79072000000.0,28135000000.0,11274000000.0,0.0,0.015,1.76,41772000000.0,53046000000.0,0.434,53046000000.0,41772000000.0,41772000000.0,4.54,4.5,4.54,94864000000.0,88919250000.0,94864000000.0,856050853821.0,20.0,16.138,33641000000.0,4.385,1,79971000000.0,0.654,49964000000.0,0.0,106910000000.0,106289000000.0,1951000000.0,2403000000.0,0.0,2403000000.0,168417000000.0,53861000000.0,114556000000.0,904860853821.0,1991000000.0,-2541000000.0,-16183000000.0,-3681000000.0,-13516000000.0,-34240000000.0,-11186000000.0,5217000000.0,47495000000.0,-78000000.0,34926000000.0,34926000000.0,34926000000.0,0.0,0.0,0.286,39038000000.0,40933000000.0,7544000000.0,0.388,9.539,25.908,25.978,40769000000.0,0.0,117.94,7.404,7.404,19269000000.0,18338000000.0,122211000000.0,122211000000.0,16296000000.0,0.135,0.393,0.393,0.342,4474000000.0,22742000000.0,1,7672213446.0,7672000000,7744000000.0,15.929,213317000000.0,0.0,6846000000.0,33302000000.0,27.805,106026000000.0
20,61498f68b26daf86a710047f,MSFT,T,2019-03-31,2019-03-31,2020-04-29,2019-04-24,-1265000000.0,263281000000.0,259651750000.0,159887000000.0,103394000000.0,0.471,12.365,-13854000000.0,131618000000.0,131618000000.0,42240000000.0,34926000000.0,2.969,1.775,79072000000.0,6515000000.0,72557000000.0,79072000000.0,28135000000.0,11274000000.0,0.0,0.014,1.76,41772000000.0,53046000000.0,0.434,53046000000.0,41772000000.0,41772000000.0,4.54,4.5,4.54,94864000000.0,88919250000.0,94864000000.0,905382868179.0,22.0,17.068,33641000000.0,4.385,1,79971000000.0,0.654,49964000000.0,0.0,106910000000.0,106289000000.0,1951000000.0,2403000000.0,0.0,2403000000.0,168417000000.0,53861000000.0,114556000000.0,957928868179.0,1991000000.0,-2541000000.0,-16183000000.0,-3681000000.0,-13516000000.0,-34240000000.0,-11186000000.0,5217000000.0,47495000000.0,-78000000.0,34926000000.0,34926000000.0,34926000000.0,0.0,0.0,0.286,39038000000.0,40933000000.0,7544000000.0,0.388,10.098,27.427,27.535,40769000000.0,0.0,125.01,7.838,7.848,19269000000.0,18338000000.0,122211000000.0,122211000000.0,16296000000.0,0.135,0.393,0.393,0.342,4474000000.0,22742000000.0,1,7662817920.0,7672000000,7744000000.0,15.929,213317000000.0,0.0,6846000000.0,33302000000.0,27.805,106026000000.0
21,61498f68b26daf86a7100480,MSFT,QA,2019-03-31,2019-03-31,2020-04-29,2019-03-31,-1265000000.0,263281000000.0,,159887000000.0,103394000000.0,,12.365,-2565000000.0,131618000000.0,131618000000.0,10170000000.0,8809000000.0,2.969,1.775,79072000000.0,6515000000.0,72557000000.0,79072000000.0,28135000000.0,2926000000.0,0.0,0.015,0.46,10486000000.0,13412000000.0,0.439,13412000000.0,10486000000.0,10486000000.0,1.15,1.14,1.15,94864000000.0,,94864000000.0,856050853821.0,20.0,16.138,10955000000.0,1.428,1,20401000000.0,0.667,49964000000.0,0.0,106910000000.0,,1951000000.0,2403000000.0,0.0,2403000000.0,168417000000.0,53861000000.0,114556000000.0,904860853821.0,4574000000.0,-269000000.0,-4479000000.0,0.0,-3526000000.0,-7601000000.0,-1363000000.0,1471000000.0,13520000000.0,18000000.0,8809000000.0,8809000000.0,8809000000.0,0.0,0.0,0.288,10060000000.0,10341000000.0,7544000000.0,0.4,9.539,25.908,25.978,40769000000.0,0.0,117.94,7.404,7.404,19269000000.0,18338000000.0,30571000000.0,30571000000.0,4316000000.0,,,,,1172000000.0,5744000000.0,1,7672213446.0,7672000000,7744000000.0,3.985,213317000000.0,0.0,1677000000.0,33302000000.0,27.805,106026000000.0
22,61498f68b26daf86a7100481,MSFT,Q,2018-12-31,2018-12-31,2020-04-29,2019-01-30,-2013000000.0,258859000000.0,,156874000000.0,101985000000.0,,11.977,-3707000000.0,127662000000.0,127662000000.0,12423000000.0,8420000000.0,3.118,1.81,78852000000.0,3516000000.0,75336000000.0,78852000000.0,28084000000.0,2995000000.0,0.0,0.016,0.46,10385000000.0,13380000000.0,0.412,13380000000.0,10385000000.0,10385000000.0,1.09,1.08,1.09,92128000000.0,,92128000000.0,767360066385.0,19.0,15.051,5193000000.0,0.675,1,20048000000.0,0.617,50059000000.0,0.0,109672000000.0,,1961000000.0,2274000000.0,0.0,2274000000.0,166731000000.0,50318000000.0,116413000000.0,816170066385.0,-8499000000.0,-1593000000.0,-6213000000.0,-3000000000.0,-3544000000.0,-13216000000.0,-4200000000.0,1100000000.0,8900000000.0,17000000.0,8420000000.0,8420000000.0,8420000000.0,0.0,0.0,0.259,9790000000.0,10258000000.0,7563000000.0,0.422,8.859,24.334,24.455,39523000000.0,0.0,106.38,6.89,6.908,19680000000.0,16585000000.0,32471000000.0,32471000000.0,4070000000.0,,,,,1183000000.0,5720000000.0,1,7672213446.0,7692000000,7768000000.0,4.221,208800000000.0,0.0,1965000000.0,33256000000.0,27.145,106556000000.0
23,61498f68b26daf86a7100482,MSFT,YA,2018-12-31,2018-06-30,2020-04-29,2018-06-30,-2187000000.0,258848000000.0,252361250000.0,169662000000.0,89186000000.0,0.437,10.743,-11632000000.0,133768000000.0,133768000000.0,38353000000.0,16571000000.0,2.901,2.129,81808000000.0,3998000000.0,77810000000.0,81808000000.0,32720000000.0,10261000000.0,0.0,0.017,1.65,36474000000.0,46735000000.0,0.423,46735000000.0,36474000000.0,36474000000.0,2.15,2.13,2.15,82718000000.0,82491000000.0,82718000000.0,708278105771.0,19.0,15.155,32252000000.0,4.189,1,72007000000.0,0.652,43736000000.0,0.0,104664000000.0,105360500000.0,2662000000.0,1862000000.0,0.0,1862000000.0,176130000000.0,58488000000.0,117642000000.0,757640105771.0,4283000000.0,-888000000.0,-9719000000.0,-10201000000.0,-12699000000.0,-33590000000.0,-6061000000.0,6557000000.0,43884000000.0,50000000.0,16571000000.0,16571000000.0,16571000000.0,0.0,0.0,0.15,36949000000.0,35058000000.0,8617000000.0,0.767,9.159,45.721,45.865,36146000000.0,0.0,98.61,6.865,6.88,26481000000.0,13682000000.0,110360000000.0,110360000000.0,14726000000.0,0.066,0.201,0.346,0.331,3940000000.0,22223000000.0,1,7683197503.0,7700000000,7794000000.0,14.332,215112000000.0,0.0,19903000000.0,32927000000.0,27.937,111174000000.0
24,61498f68b26daf86a7100483,MSFT,Y,2018-12-31,2018-06-30,2020-04-29,2018-08-03,-2187000000.0,258848000000.0,252361250000.0,169662000000.0,89186000000.0,0.437,10.743,-11632000000.0,133768000000.0,133768000000.0,38353000000.0,16571000000.0,2.901,2.129,81808000000.0,3998000000.0,77810000000.0,81808000000.0,32720000000.0,10261000000.0,0.0,0.015,1.65,36474000000.0,46735000000.0,0.423,46735000000.0,36474000000.0,36474000000.0,2.15,2.13,2.15,82718000000.0,82491000000.0,82718000000.0,776514198821.0,21.0,16.615,32252000000.0,4.189,1,72007000000.0,0.652,43736000000.0,0.0,104664000000.0,105360500000.0,2662000000.0,1862000000.0,0.0,1862000000.0,176130000000.0,58488000000.0,117642000000.0,828474198821.0,4283000000.0,-888000000.0,-9719000000.0,-10201000000.0,-12699000000.0,-33590000000.0,-6061000000.0,6557000000.0,43884000000.0,50000000.0,16571000000.0,16571000000.0,16571000000.0,0.0,0.0,0.15,36949000000.0,35058000000.0,8617000000.0,0.767,10.016,49.995,50.251,36146000000.0,0.0,108.04,7.507,7.538,26481000000.0,13682000000.0,110360000000.0,110360000000.0,14726000000.0,0.066,0.201,0.346,0.331,3940000000.0,22223000000.0,1,7668217316.0,7700000000,7794000000.0,14.332,215112000000.0,0.0,19903000000.0,32927000000.0,27.937,111174000000.0
25,61498f68b26daf86a7100484,MSFT,T,2018-12-31,2018-12-31,2020-04-29,2019-01-30,-2013000000.0,258859000000.0,255205750000.0,156874000000.0,101985000000.0,0.464,11.977,-14223000000.0,127662000000.0,127662000000.0,41339000000.0,33541000000.0,3.118,1.81,78852000000.0,3516000000.0,75336000000.0,78852000000.0,28084000000.0,11058000000.0,0.0,0.016,1.72,39927000000.0,50985000000.0,0.43,50985000000.0,39927000000.0,39927000000.0,4.35,4.31,4.35,92128000000.0,85013000000.0,92128000000.0,767360066385.0,19.0,15.051,31903000000.0,4.148,1,77120000000.0,0.651,50059000000.0,0.0,109672000000.0,106030500000.0,1961000000.0,2274000000.0,0.0,2274000000.0,166731000000.0,50318000000.0,116413000000.0,816170066385.0,-6221000000.0,-2520000000.0,-15234000000.0,-15937000000.0,-13222000000.0,-46297000000.0,-5979000000.0,10791000000.0,46126000000.0,-71000000.0,33541000000.0,33541000000.0,33541000000.0,0.0,0.0,0.283,38236000000.0,38884000000.0,7563000000.0,0.395,8.859,24.334,24.455,39523000000.0,0.0,106.38,6.89,6.908,19680000000.0,16585000000.0,118459000000.0,118459000000.0,15695000000.0,0.131,0.395,0.377,0.337,4271000000.0,22541000000.0,1,7672213446.0,7692000000,7768000000.0,15.4,208800000000.0,0.0,6386000000.0,33256000000.0,27.145,106556000000.0
26,61498f68b26daf86a7100485,MSFT,QA,2018-12-31,2018-12-31,2020-04-29,2018-12-31,-2013000000.0,258859000000.0,,156874000000.0,101985000000.0,,11.977,-3707000000.0,127662000000.0,127662000000.0,12423000000.0,8420000000.0,3.118,1.81,78852000000.0,3516000000.0,75336000000.0,78852000000.0,28084000000.0,2995000000.0,0.0,0.017,0.46,10385000000.0,13380000000.0,0.412,13380000000.0,10385000000.0,10385000000.0,1.09,1.08,1.09,92128000000.0,,92128000000.0,725675537016.0,18.0,14.233,5193000000.0,0.675,1,20048000000.0,0.617,50059000000.0,0.0,109672000000.0,,1961000000.0,2274000000.0,0.0,2274000000.0,166731000000.0,50318000000.0,116413000000.0,779673537016.0,-8499000000.0,-1593000000.0,-6213000000.0,-3000000000.0,-3544000000.0,-13216000000.0,-4200000000.0,1100000000.0,8900000000.0,17000000.0,8420000000.0,8420000000.0,8420000000.0,0.0,0.0,0.259,9790000000.0,10258000000.0,7563000000.0,0.422,8.463,23.245,23.349,39523000000.0,0.0,101.57,6.582,6.595,19680000000.0,16585000000.0,32471000000.0,32471000000.0,4070000000.0,,,,,1183000000.0,5720000000.0,1,7676218736.0,7692000000,7768000000.0,4.221,208800000000.0,0.0,1965000000.0,33256000000.0,27.145,106556000000.0
27,61498f68b26daf86a7100486,MSFT,TA,2018-12-31,2018-12-31,2020-04-29,2018-12-31,-2013000000.0,258859000000.0,255205750000.0,156874000000.0,101985000000.0,0.464,11.977,-14223000000.0,127662000000.0,127662000000.0,41339000000.0,33541000000.0,3.118,1.81,78852000000.0,3516000000.0,75336000000.0,78852000000.0,28084000000.0,11058000000.0,0.0,0.017,1.72,39927000000.0,50985000000.0,0.43,50985000000.0,39927000000.0,39927000000.0,4.35,4.31,4.35,92128000000.0,85013000000.0,92128000000.0,725675537016.0,18.0,14.233,31903000000.0,4.148,1,77120000000.0,0.651,50059000000.0,0.0,109672000000.0,106030500000.0,1961000000.0,2274000000.0,0.0,2274000000.0,166731000000.0,50318000000.0,116413000000.0,779673537016.0,-6221000000.0,-2520000000.0,-15234000000.0,-15937000000.0,-13222000000.0,-46297000000.0,-5979000000.0,10791000000.0,46126000000.0,-71000000.0,33541000000.0,33541000000.0,33541000000.0,0.0,0.0,0.283,38236000000.0,38884000000.0,7563000000.0,0.395,8.463,23.245,23.349,39523000000.0,0.0,101.57,6.582,6.595,19680000000.0,16585000000.0,118459000000.0,118459000000.0,15695000000.0,0.131,0.395,0.377,0.337,4271000000.0,22541000000.0,1,7676218736.0,7692000000,7768000000.0,15.4,208800000000.0,0.0,6386000000.0,33256000000.0,27.145,106556000000.0
28,61498f68b26daf86a7100487,MSFT,Q,2018-09-30,2018-09-30,2020-04-29,2018-10-24,-2615000000.0,257619000000.0,,164195000000.0,93424000000.0,,11.204,-3602000000.0,135880000000.0,135880000000.0,9905000000.0,8824000000.0,2.918,1.997,81882000000.0,6497000000.0,75385000000.0,81882000000.0,30242000000.0,2837000000.0,0.0,0.016,0.42,10221000000.0,13058000000.0,0.449,13058000000.0,10221000000.0,10221000000.0,1.15,1.14,1.15,85967000000.0,,85967000000.0,731432701068.0,19.0,14.833,10055000000.0,1.31,1,19179000000.0,0.659,43434000000.0,0.0,103910000000.0,,3614000000.0,2034000000.0,0.0,2034000000.0,171652000000.0,56277000000.0,115375000000.0,785430701068.0,3191000000.0,-245000000.0,-3384000000.0,0.0,-3220000000.0,-7384000000.0,-2953000000.0,894000000.0,13657000000.0,-129000000.0,8824000000.0,8824000000.0,8824000000.0,0.0,0.0,0.303,9224000000.0,9955000000.0,8511000000.0,0.365,9.136,41.736,41.934,38164000000.0,0.0,102.32,6.835,6.833,17390000000.0,17279000000.0,29084000000.0,29084000000.0,3977000000.0,,,,,1107000000.0,5247000000.0,1,7676218736.0,7673000000,7766000000.0,3.79,214185000000.0,0.0,1397000000.0,33254000000.0,27.914,107918000000.0
29,61498f68b26daf86a7100488,MSFT,T,2018-09-30,2018-09-30,2020-04-29,2018-10-24,-2615000000.0,257619000000.0,254491750000.0,164195000000.0,93424000000.0,0.452,11.204,-13102000000.0,135880000000.0,135880000000.0,39980000000.0,18819000000.0,2.918,1.997,81882000000.0,6497000000.0,75385000000.0,81882000000.0,30242000000.0,10599000000.0,0.0,0.016,1.68,38711000000.0,49310000000.0,0.429,49310000000.0,38711000000.0,38711000000.0,2.44,2.41,2.44,85967000000.0,81571000000.0,85967000000.0,731432701068.0,19.0,14.833,31999000000.0,4.17,1,74926000000.0,0.652,43434000000.0,0.0,103910000000.0,105021250000.0,3614000000.0,2034000000.0,0.0,2034000000.0,171652000000.0,56277000000.0,115375000000.0,785430701068.0,8253000000.0,-954000000.0,-10840000000.0,-9276000000.0,-12916000000.0,-34633000000.0,-2110000000.0,12150000000.0,45101000000.0,-105000000.0,18819000000.0,18819000000.0,18819000000.0,0.0,0.0,0.164,37621000000.0,37305000000.0,8511000000.0,0.689,9.136,41.736,41.934,38164000000.0,0.0,102.32,6.835,6.833,17390000000.0,17279000000.0,114906000000.0,114906000000.0,15129000000.0,0.074,0.231,0.369,0.337,4074000000.0,22492000000.0,1,7676218736.0,7673000000,7766000000.0,14.975,214185000000.0,0.0,19892000000.0,33254000000.0,27.914,107918000000.0
30,61498f68b26daf86a7100489,MSFT,QA,2018-09-30,2018-09-30,2020-04-29,2018-09-30,-2615000000.0,257619000000.0,,164195000000.0,93424000000.0,,11.204,-3602000000.0,135880000000.0,135880000000.0,9905000000.0,8824000000.0,2.918,1.997,81882000000.0,6497000000.0,75385000000.0,81882000000.0,30242000000.0,2837000000.0,0.0,0.015,0.42,10221000000.0,13058000000.0,0.449,13058000000.0,10221000000.0,10221000000.0,1.15,1.14,1.15,85967000000.0,,85967000000.0,825054014431.0,21.0,16.732,10055000000.0,1.31,1,19179000000.0,0.659,43434000000.0,0.0,103910000000.0,,3614000000.0,2034000000.0,0.0,2034000000.0,171652000000.0,56277000000.0,115375000000.0,877014014431.0,3191000000.0,-245000000.0,-3384000000.0,0.0,-3220000000.0,-7384000000.0,-2953000000.0,894000000.0,13657000000.0,-129000000.0,8824000000.0,8824000000.0,8824000000.0,0.0,0.0,0.303,9224000000.0,9955000000.0,8511000000.0,0.365,10.202,46.603,46.873,38164000000.0,0.0,114.37,7.632,7.637,17390000000.0,17279000000.0,29084000000.0,29084000000.0,3977000000.0,,,,,1107000000.0,5247000000.0,1,7668217316.0,7673000000,7766000000.0,3.79,214185000000.0,0.0,1397000000.0,33254000000.0,27.914,107918000000.0
